LAT,LON,YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,RH2M,T2M_MAX,T2M_MIN
5.5,-72.5,2022,3,17,7.33,5.12,82.33,24.12,16.24
6.5,-72.5,2022,3,17,7.63,4.78,81.85,18.58,9.52
2.5,-72.5,2022,3,18,6.89,4.59,92.49,27.81,23.12
3.5,-72.5,2022,3,18,6.85,4.45,86.53,29.18,23.25
4.5,-72.5,2022,3,18,7.1,4.86,78.74,31.38,23.41
5.5,-72.5,2022,3,18,7.35,5.04,82.92,24.02,16.08
6.5,-72.5,2022,3,18,7.63,5.38,81.65,19.1,8.47
2.5,-72.5,2022,3,19,7.12,4.19,90.96,29.01,22.35
3.5,-72.5,2022,3,19,7.04,4.3,87.28,29.12,21.91
4.5,-72.5,2022,3,19,7.12,5.17,82.85,29.92,23.37
5.5,-72.5,2022,3,19,7.38,5.81,84.04,23.7,16.31
6.5,-72.5,2022,3,19,7.65,6.3,82.25,18.93,9.05
2.5,-72.5,2022,3,20,7.13,4.09,87.75,30.1,22.01
3.5,-72.5,2022,3,20,7.09,3.73,82.93,30.67,22.17
4.5,-72.5,2022,3,20,7.14,4.14,81.39,30.48,23.17
5.5,-72.5,2022,3,20,7.38,3.9,85.7,23.59,15.58
6.5,-72.5,2022,3,20,7.55,4.52,85.11,18.81,8.77
2.5,-72.5,2022,3,21,7.15,4.77,94.19,27.76,22.72
3.5,-72.5,2022,3,21,7.1,4.63,85.13,30.9,23.45
4.5,-72.5,2022,3,21,7.18,4.96,81.55,30.61,23.65
5.5,-72.5,2022,3,21,7.43,5.01,86.72,23.34,16.21
6.5,-72.5,2022,3,21,7.8,5.18,82.82,19.43,9.69
2.5,-72.5,2022,3,22,7.12,3.74,92.78,26.58,22.9
3.5,-72.5,2022,3,22,7.07,3.87,86.35,28.14,24.13
4.5,-72.5,2022,3,22,6.97,3.5,78.79,29.72,24.1
5.5,-72.5,2022,3,22,7.22,3.62,83.64,23.94,16.7
6.5,-72.5,2022,3,22,7.65,4.86,82.25,19.01,9.53
2.5,-72.5,2022,3,23,7.22,3.83,91.31,29.18,22.43
3.5,-72.5,2022,3,23,7.2,3.53,79.14,30.64,23.12
4.5,-72.5,2022,3,23,7.09,3.43,70.65,32.37,23.33
5.5,-72.5,2022,3,23,7.31,3.99,79.96,24.07,15.52
6.5,-72.5,2022,3,23,7.58,5.37,81.24,18.94,9.01
2.5,-72.5,2022,3,24,7.13,5.83,84.01,30.08,23.31
3.5,-72.5,2022,3,24,7.11,5.59,72.23,32.22,24.02
4.5,-72.5,2022,3,24,7.09,5.93,65.23,32.86,23.78
5.5,-72.5,2022,3,24,7.38,5.79,76.58,24.2,15.62
6.5,-72.5,2022,3,24,7.45,5.05,80.32,18.28,8.01
2.5,-72.5,2022,3,25,7.1,3.77,91.4,28.96,23.44
3.5,-72.5,2022,3,25,7.07,4.5,79.54,31.07,23.13
4.5,-72.5,2022,3,25,6.92,5.3,73.52,31.54,24.64
5.5,-72.5,2022,3,25,7.17,5.31,81.31,24.54,16.3
6.5,-72.5,2022,3,25,7.33,5.0,84.49,18.76,8.72
2.5,-72.5,2022,3,26,7.06,4.42,86.84,30.3,22.99
3.5,-72.5,2022,3,26,7.01,4.15,79.95,30.6,22.94
4.5,-72.5,2022,3,26,7.11,4.51,80.84,29.93,23.77
5.5,-72.5,2022,3,26,7.34,4.04,85.17,23.66,15.88
6.5,-72.5,2022,3,26,7.58,3.96,85.21,19.06,8.58
2.5,-72.5,2022,3,27,6.93,2.72,94.35,28.18,23.9
3.5,-72.5,2022,3,27,6.91,3.3,87.49,30.03,23.85
4.5,-72.5,2022,3,27,7.02,3.8,85.1,30.14,24.05
5.5,-72.5,2022,3,27,7.27,3.75,86.89,23.39,17.12
6.5,-72.5,2022,3,27,7.45,2.78,85.23,17.09,9.81
2.5,-72.5,2022,3,28,7.16,3.24,92.97,28.25,23.1
3.5,-72.5,2022,3,28,7.14,3.01,88.67,28.32,23.43
4.5,-72.5,2022,3,28,7.23,4.22,87.83,29.06,23.84
5.5,-72.5,2022,3,28,7.29,3.85,91.17,21.11,16.93
6.5,-72.5,2022,3,28,7.29,3.79,84.72,17.71,9.39
2.5,-72.5,2022,3,29,7.11,4.13,94.64,26.35,22.5
3.5,-72.5,2022,3,29,7.11,2.65,87.0,28.52,22.75
4.5,-72.5,2022,3,29,6.96,3.87,87.42,29.21,23.44
5.5,-72.5,2022,3,29,7.22,4.06,88.04,22.4,16.0
6.5,-72.5,2022,3,29,7.46,3.97,84.36,17.87,8.61
2.5,-72.5,2022,3,30,6.91,5.67,88.87,30.02,22.26
3.5,-72.5,2022,3,30,6.9,5.83,82.07,31.0,22.04
4.5,-72.5,2022,3,30,7.0,5.89,78.93,31.0,22.83
5.5,-72.5,2022,3,30,7.35,4.5,79.82,24.06,15.33
6.5,-72.5,2022,3,30,7.59,4.29,82.97,18.44,8.29
2.5,-72.5,2022,3,31,7.03,6.02,88.05,28.91,22.99
3.5,-72.5,2022,3,31,7.0,5.67,79.02,30.63,22.8
4.5,-72.5,2022,3,31,6.91,6.0,73.46,31.5,23.51
5.5,-72.5,2022,3,31,7.16,4.44,78.38,22.92,15.37
6.5,-72.5,2022,3,31,7.2,3.38,80.96,16.42,8.06
2.5,-72.5,2022,4,1,7.25,5.63,85.64,29.91,22.78
3.5,-72.5,2022,4,1,7.25,5.8,78.94,30.58,22.34
4.5,-72.5,2022,4,1,7.14,5.98,77.18,30.95,22.27
5.5,-72.5,2022,4,1,7.43,5.32,78.99,23.35,15.28
6.5,-72.5,2022,4,1,7.66,5.06,81.17,17.8,7.79
2.5,-72.5,2022,4,2,7.1,3.85,88.6,28.86,23.15
3.5,-72.5,2022,4,2,7.09,4.23,83.59,29.86,23.13
4.5,-72.5,2022,4,2,6.99,4.7,82.15,30.7,22.77
5.5,-72.5,2022,4,2,7.26,4.68,81.65,24.39,16.08
6.5,-72.5,2022,4,2,7.69,4.69,80.68,18.95,8.71
2.5,-72.5,2022,4,3,7.13,4.54,91.97,28.42,22.8
3.5,-72.5,2022,4,3,7.17,3.82,88.18,28.8,23.03
4.5,-72.5,2022,4,3,7.01,3.74,85.82,29.94,22.86
5.5,-72.5,2022,4,3,7.31,3.55,87.2,23.1,16.85
6.5,-72.5,2022,4,3,7.66,4.46,85.12,18.13,7.69
2.5,-72.5,2022,4,4,7.39,4.23,93.24,28.55,23.0
3.5,-72.5,2022,4,4,7.42,5.29,86.83,30.27,22.64
4.5,-72.5,2022,4,4,7.18,5.51,85.49,29.97,23.18
5.5,-72.5,2022,4,4,7.51,4.51,86.12,23.05,17.19
6.5,-72.5,2022,4,4,7.59,4.37,82.62,19.32,7.63
2.5,-72.5,2022,4,5,7.07,3.95,95.12,26.97,22.77
3.5,-72.5,2022,4,5,7.08,4.71,88.06,29.39,22.74
4.5,-72.5,2022,4,5,7.16,4.44,85.22,29.48,23.48
5.5,-72.5,2022,4,5,7.45,3.88,87.72,22.58,16.8
6.5,-72.5,2022,4,5,7.52,3.9,82.82,18.52,8.75
2.5,-72.5,2022,4,6,7.29,6.24,88.62,29.38,22.27
3.5,-72.5,2022,4,6,7.31,6.37,82.7,29.85,22.74
4.5,-72.5,2022,4,6,7.3,6.73,81.54,29.28,23.56
5.5,-72.5,2022,4,6,7.62,5.09,86.4,22.51,16.34
6.5,-72.5,2022,4,6,7.75,4.5,85.39,17.99,9.43
2.5,-72.5,2022,4,7,7.17,4.35,86.74,30.53,22.81
3.5,-72.5,2022,4,7,7.18,3.61,77.8,31.6,22.48
4.5,-72.5,2022,4,7,7.04,3.38,75.93,30.81,23.17
5.5,-72.5,2022,4,7,7.34,3.33,85.64,22.81,15.99
6.5,-72.5,2022,4,7,7.56,2.78,85.55,17.91,7.66
2.5,-72.5,2022,4,8,7.05,4.57,89.8,29.49,23.18
3.5,-72.5,2022,4,8,7.07,4.86,80.05,30.62,23.34
4.5,-72.5,2022,4,8,7.11,5.89,79.77,29.68,23.8
5.5,-72.5,2022,4,8,7.43,4.15,87.46,22.26,16.63
6.5,-72.5,2022,4,8,7.33,3.48,87.09,18.17,8.45
2.5,-72.5,2022,4,9,6.95,5.06,93.57,27.73,23.15
3.5,-72.5,2022,4,9,6.98,5.62,91.8,27.55,23.73
4.5,-72.5,2022,4,9,7.05,5.54,82.07,31.59,24.1
5.5,-72.5,2022,4,9,7.34,5.24,83.78,23.84,15.75
6.5,-72.5,2022,4,9,7.3,4.34,82.51,18.58,8.47
2.5,-72.5,2022,4,10,6.81,3.57,92.85,27.27,23.29
3.5,-72.5,2022,4,10,6.83,4.41,92.62,26.89,23.03
4.5,-72.5,2022,4,10,6.85,5.7,84.98,30.49,23.71
5.5,-72.5,2022,4,10,7.11,5.36,87.35,23.47,16.37
6.5,-72.5,2022,4,10,7.51,4.91,80.72,19.27,9.47
2.5,-72.5,2022,4,11,7.05,4.09,91.05,28.64,22.46
3.5,-72.5,2022,4,11,7.06,4.08,85.79,29.5,22.75
4.5,-72.5,2022,4,11,6.99,4.04,84.23,30.29,23.82
5.5,-72.5,2022,4,11,7.25,3.37,89.27,23.19,15.69
6.5,-72.5,2022,4,11,7.55,3.75,83.6,18.85,9.2
2.5,-72.5,2022,4,12,7.08,4.55,86.6,30.35,22.24
3.5,-72.5,2022,4,12,7.09,5.58,80.37,30.91,22.54
4.5,-72.5,2022,4,12,6.88,5.28,76.3,31.77,23.52
5.5,-72.5,2022,4,12,7.22,4.4,81.38,24.01,15.63
6.5,-72.5,2022,4,12,7.57,4.78,78.98,18.39,8.29
2.5,-72.5,2022,4,13,7.05,5.77,88.16,29.83,23.36
3.5,-72.5,2022,4,13,7.11,6.61,80.36,31.31,23.21
4.5,-72.5,2022,4,13,7.23,6.55,76.13,32.24,23.91
5.5,-72.5,2022,4,13,7.51,5.32,83.67,23.79,16.54
6.5,-72.5,2022,4,13,7.54,4.07,85.35,17.5,9.47
2.5,-72.5,2022,4,14,6.92,5.23,86.61,29.88,22.94
3.5,-72.5,2022,4,14,6.93,5.59,81.71,31.36,23.03
4.5,-72.5,2022,4,14,7.02,6.17,76.04,32.02,24.09
5.5,-72.5,2022,4,14,7.38,5.33,77.32,23.86,14.68
6.5,-72.5,2022,4,14,7.56,4.34,78.64,18.33,7.54
2.5,-72.5,2022,4,15,7.06,5.79,87.93,30.37,22.43
3.5,-72.5,2022,4,15,7.11,5.69,82.17,31.54,22.49
4.5,-72.5,2022,4,15,7.16,5.34,82.13,31.04,22.72
5.5,-72.5,2022,4,15,7.48,4.02,87.56,23.87,16.58
6.5,-72.5,2022,4,15,7.66,3.66,88.62,16.8,10.1
2.5,-72.5,2022,4,16,7.18,1.31,90.72,28.34,22.93
3.5,-72.5,2022,4,16,7.2,1.09,85.19,28.94,22.58
4.5,-72.5,2022,4,16,7.2,1.35,86.3,28.17,23.09
5.5,-72.5,2022,4,16,7.5,2.4,87.97,21.68,16.33
6.5,-72.5,2022,4,16,7.82,3.47,86.05,17.82,9.27
2.5,-72.5,2022,4,17,7.04,5.72,88.01,29.62,22.62
3.5,-72.5,2022,4,17,7.08,5.09,81.71,31.18,21.84
4.5,-72.5,2022,4,17,7.22,4.69,78.89,30.18,22.04
5.5,-72.5,2022,4,17,7.51,3.98,82.04,22.1,16.39
6.5,-72.5,2022,4,17,7.63,2.49,84.32,17.51,8.96
2.5,-72.5,2022,4,18,7.02,2.67,92.95,27.3,22.72
3.5,-72.5,2022,4,18,7.05,2.42,86.43,29.52,22.97
4.5,-72.5,2022,4,18,7.06,4.72,85.09,29.42,23.61
5.5,-72.5,2022,4,18,7.28,3.73,90.78,21.53,16.59
6.5,-72.5,2022,4,18,7.7,2.6,86.71,17.11,8.58
2.5,-72.5,2022,4,19,6.61,4.14,96.04,25.05,22.57
3.5,-72.5,2022,4,19,6.6,4.51,87.14,29.35,22.91
4.5,-72.5,2022,4,19,6.9,4.25,84.92,29.68,22.58
5.5,-72.5,2022,4,19,7.25,3.71,85.77,22.45,15.71
6.5,-72.5,2022,4,19,7.61,3.29,85.92,16.77,8.65
2.5,-72.5,2022,4,20,6.57,4.5,92.48,27.85,22.02
3.5,-72.5,2022,4,20,6.6,4.21,86.92,28.47,22.11
4.5,-72.5,2022,4,20,6.85,4.41,89.07,27.68,22.88
5.5,-72.5,2022,4,20,7.12,4.14,89.39,21.76,15.85
6.5,-72.5,2022,4,20,7.5,3.01,86.15,15.43,9.55
2.5,-72.5,2022,4,21,6.74,3.2,89.13,28.47,21.58
3.5,-72.5,2022,4,21,6.76,3.77,82.6,29.85,21.8
4.5,-72.5,2022,4,21,7.02,4.0,78.2,30.11,21.53
5.5,-72.5,2022,4,21,7.33,3.03,87.3,21.47,15.9
6.5,-72.5,2022,4,21,7.65,2.78,89.06,14.87,5.86
2.5,-72.5,2022,4,22,6.91,5.45,95.8,25.32,22.23
3.5,-72.5,2022,4,22,6.97,6.11,87.19,27.37,22.34
4.5,-72.5,2022,4,22,7.01,6.01,84.14,27.93,22.5
5.5,-72.5,2022,4,22,7.3,4.48,91.43,21.08,16.8
6.5,-72.5,2022,4,22,7.62,3.44,88.36,15.67,5.06
2.5,-72.5,2022,4,23,6.92,5.27,91.43,28.74,20.82
3.5,-72.5,2022,4,23,6.96,5.2,85.09,29.3,22.2
4.5,-72.5,2022,4,23,6.97,4.91,83.92,29.55,22.67
5.5,-72.5,2022,4,23,7.3,4.53,86.04,22.57,15.96
6.5,-72.5,2022,4,23,7.61,4.21,86.08,14.95,7.4
2.5,-72.5,2022,4,24,6.47,3.7,95.28,27.47,22.45
3.5,-72.5,2022,4,24,6.49,4.15,87.17,29.33,22.67
4.5,-72.5,2022,4,24,6.73,3.94,87.57,29.14,22.71
5.5,-72.5,2022,4,24,7.04,3.0,93.18,21.23,16.48
6.5,-72.5,2022,4,24,7.47,3.78,89.39,16.26,9.43
2.5,-72.5,2022,4,25,6.97,5.4,88.54,29.27,22.55
3.5,-72.5,2022,4,25,7.03,5.68,85.33,28.87,22.67
4.5,-72.5,2022,4,25,7.08,5.63,85.34,28.13,23.72
5.5,-72.5,2022,4,25,7.4,5.02,87.96,21.01,16.23
6.5,-72.5,2022,4,25,7.63,3.48,82.34,17.6,8.07
2.5,-72.5,2022,4,26,7.11,4.91,91.33,28.2,22.29
3.5,-72.5,2022,4,26,7.12,4.87,85.76,28.84,21.69
4.5,-72.5,2022,4,26,7.11,5.67,85.85,28.65,22.41
5.5,-72.5,2022,4,26,7.46,5.25,82.12,22.15,16.15
6.5,-72.5,2022,4,26,7.67,4.97,84.23,18.43,7.98
2.5,-72.5,2022,4,27,7.18,4.2,96.17,26.43,23.3
3.5,-72.5,2022,4,27,7.17,2.79,85.95,29.31,22.27
4.5,-72.5,2022,4,27,7.18,2.07,82.67,30.95,21.3
5.5,-72.5,2022,4,27,7.53,2.8,79.93,22.15,16.41
6.5,-72.5,2022,4,27,7.8,3.7,84.46,17.63,7.92
2.5,-72.5,2022,4,28,7.06,5.0,91.9,27.73,22.82
3.5,-72.5,2022,4,28,7.05,5.26,83.56,28.78,23.17
4.5,-72.5,2022,4,28,7.1,5.06,87.74,28.57,23.4
5.5,-72.5,2022,4,28,7.53,4.87,90.84,21.79,16.34
6.5,-72.5,2022,4,28,7.75,4.06,88.13,16.44,10.58
2.5,-72.5,2022,4,29,7.17,4.71,93.95,26.43,21.88
3.5,-72.5,2022,4,29,7.17,4.41,87.21,28.53,22.35
4.5,-72.5,2022,4,29,7.14,3.93,86.04,28.39,22.97
5.5,-72.5,2022,4,29,7.42,3.28,87.9,21.25,16.09
6.5,-72.5,2022,4,29,7.7,4.03,84.75,17.89,7.35
2.5,-72.5,2022,4,30,7.11,3.59,94.14,26.6,21.64
3.5,-72.5,2022,4,30,7.11,4.3,89.89,27.64,22.14
4.5,-72.5,2022,4,30,7.03,3.88,88.66,28.12,22.86
5.5,-72.5,2022,4,30,7.4,4.33,90.06,20.2,15.51
6.5,-72.5,2022,4,30,7.61,4.34,84.22,17.0,7.99
2.5,-72.5,2022,5,1,7.03,4.97,90.41,28.39,21.68
3.5,-72.5,2022,5,1,7.05,5.15,85.47,29.62,21.63
4.5,-72.5,2022,5,1,7.08,6.18,82.44,30.04,22.08
5.5,-72.5,2022,5,1,7.42,5.25,85.1,22.4,15.19
6.5,-72.5,2022,5,1,7.54,5.1,83.68,18.24,7.52
2.5,-72.5,2022,5,2,7.13,6.24,86.85,29.88,21.9
3.5,-72.5,2022,5,2,7.14,5.52,82.68,31.08,22.01
4.5,-72.5,2022,5,2,7.04,5.31,80.76,30.78,22.79
5.5,-72.5,2022,5,2,7.38,5.13,87.17,22.93,14.66
6.5,-72.5,2022,5,2,7.5,4.4,82.16,18.4,7.36
2.5,-72.5,2022,5,3,7.04,6.24,87.51,29.27,23.74
3.5,-72.5,2022,5,3,7.08,6.62,82.46,30.35,23.06
4.5,-72.5,2022,5,3,7.19,6.88,80.64,30.58,22.92
5.5,-72.5,2022,5,3,7.54,6.62,84.76,23.35,14.51
6.5,-72.5,2022,5,3,7.85,6.57,80.16,18.38,5.92
2.5,-72.5,2022,5,4,7.01,4.7,91.72,28.61,23.53
3.5,-72.5,2022,5,4,6.97,5.53,86.57,29.62,22.97
4.5,-72.5,2022,5,4,7.03,5.7,83.4,29.81,23.29
5.5,-72.5,2022,5,4,7.35,6.12,82.57,23.26,15.43
6.5,-72.5,2022,5,4,7.73,6.19,79.26,18.39,7.4
2.5,-72.5,2022,5,5,7.2,4.41,92.88,27.88,22.51
3.5,-72.5,2022,5,5,7.11,3.53,87.66,28.81,23.07
4.5,-72.5,2022,5,5,7.1,2.14,87.77,28.56,23.66
5.5,-72.5,2022,5,5,7.42,2.57,91.63,20.95,16.3
6.5,-72.5,2022,5,5,7.71,3.34,81.0,17.71,7.29
2.5,-72.5,2022,5,6,6.92,5.09,90.16,28.83,22.34
3.5,-72.5,2022,5,6,6.88,4.49,84.19,29.59,22.42
4.5,-72.5,2022,5,6,6.99,4.62,83.21,29.36,22.71
5.5,-72.5,2022,5,6,7.3,4.2,85.69,22.12,16.35
6.5,-72.5,2022,5,6,7.66,3.57,84.97,17.05,7.32
2.5,-72.5,2022,5,7,7.08,3.76,96.07,26.03,22.53
3.5,-72.5,2022,5,7,6.98,2.46,87.84,28.54,22.9
4.5,-72.5,2022,5,7,7.09,1.91,84.75,28.53,23.86
5.5,-72.5,2022,5,7,7.43,2.16,89.45,20.84,15.96
6.5,-72.5,2022,5,7,7.6,3.1,85.15,17.57,6.7
2.5,-72.5,2022,5,8,6.9,4.76,90.46,28.29,22.04
3.5,-72.5,2022,5,8,6.84,4.59,87.95,29.16,22.07
4.5,-72.5,2022,5,8,6.95,4.91,88.11,29.25,22.71
5.5,-72.5,2022,5,8,7.22,4.54,92.87,21.69,15.93
6.5,-72.5,2022,5,8,7.59,4.28,85.87,17.9,8.54
2.5,-72.5,2022,5,9,6.99,6.11,89.26,28.74,22.48
3.5,-72.5,2022,5,9,6.99,5.88,85.77,29.68,22.4
4.5,-72.5,2022,5,9,6.98,5.37,86.32,29.31,22.73
5.5,-72.5,2022,5,9,7.28,3.69,90.79,21.14,15.55
6.5,-72.5,2022,5,9,7.7,4.46,87.07,17.57,10.4
2.5,-72.5,2022,5,10,7.03,4.3,91.3,29.22,21.87
3.5,-72.5,2022,5,10,6.96,4.55,86.39,29.96,22.56
4.5,-72.5,2022,5,10,7.01,3.85,87.34,29.57,22.48
5.5,-72.5,2022,5,10,7.31,4.72,88.02,23.14,15.75
6.5,-72.5,2022,5,10,7.59,4.58,86.59,17.73,8.5
2.5,-72.5,2022,5,11,7.0,4.56,96.56,26.44,23.43
3.5,-72.5,2022,5,11,6.92,3.99,90.85,28.96,23.63
4.5,-72.5,2022,5,11,6.83,3.3,88.51,29.74,23.68
5.5,-72.5,2022,5,11,7.14,3.68,91.2,22.08,16.36
6.5,-72.5,2022,5,11,7.61,4.63,90.27,15.66,10.1
2.5,-72.5,2022,5,12,7.0,3.84,94.49,27.81,22.86
3.5,-72.5,2022,5,12,7.0,4.5,87.57,29.46,23.0
4.5,-72.5,2022,5,12,7.04,5.7,85.02,30.1,24.06
5.5,-72.5,2022,5,12,7.36,5.06,87.99,22.47,16.16
6.5,-72.5,2022,5,12,7.66,5.3,83.78,18.58,9.44
2.5,-72.5,2022,5,13,6.99,5.15,91.17,28.58,22.93
3.5,-72.5,2022,5,13,7.03,4.99,85.41,30.33,23.09
4.5,-72.5,2022,5,13,6.99,4.05,85.55,30.04,24.31
5.5,-72.5,2022,5,13,7.29,3.96,87.47,22.36,17.04
6.5,-72.5,2022,5,13,7.42,4.07,85.18,17.37,7.24
2.5,-72.5,2022,5,14,6.84,3.69,92.78,28.42,23.42
3.5,-72.5,2022,5,14,6.86,3.17,86.0,28.87,24.3
4.5,-72.5,2022,5,14,6.95,3.39,90.59,28.31,24.86
5.5,-72.5,2022,5,14,7.28,2.96,87.94,22.86,16.8
6.5,-72.5,2022,5,14,7.38,3.8,85.07,17.85,8.45
2.5,-72.5,2022,5,15,6.81,4.76,94.69,27.83,23.79
3.5,-72.5,2022,5,15,6.83,5.45,83.52,29.89,23.19
4.5,-72.5,2022,5,15,6.92,5.39,84.85,29.2,23.79
5.5,-72.5,2022,5,15,7.14,4.5,88.24,20.2,16.96
6.5,-72.5,2022,5,15,7.41,4.5,87.27,17.03,8.08
2.5,-72.5,2022,5,16,6.7,4.54,93.65,27.98,22.97
3.5,-72.5,2022,5,16,6.76,3.49,90.54,28.42,23.47
4.5,-72.5,2022,5,16,6.79,3.57,89.24,28.51,23.83
5.5,-72.5,2022,5,16,7.12,3.44,90.2,22.46,16.12
6.5,-72.5,2022,5,16,7.38,4.27,86.35,17.22,8.18
2.5,-72.5,2022,5,17,6.81,4.68,94.21,27.29,22.65
3.5,-72.5,2022,5,17,6.8,4.88,89.7,28.54,22.61
4.5,-72.5,2022,5,17,6.91,4.44,85.91,29.45,22.79
5.5,-72.5,2022,5,17,7.25,4.23,90.23,22.27,16.04
6.5,-72.5,2022,5,17,7.44,3.84,87.32,17.24,9.08
2.5,-72.5,2022,5,18,6.91,2.5,97.8,24.88,22.63
3.5,-72.5,2022,5,18,6.9,2.15,94.37,26.22,23.0
4.5,-72.5,2022,5,18,6.92,1.69,91.6,28.23,23.24
5.5,-72.5,2022,5,18,7.21,2.0,88.99,22.37,16.71
6.5,-72.5,2022,5,18,7.4,2.52,80.75,18.91,7.6
2.5,-72.5,2022,5,19,6.99,4.19,94.37,25.96,21.75
3.5,-72.5,2022,5,19,6.99,4.29,93.05,26.14,22.05
4.5,-72.5,2022,5,19,7.19,3.32,91.72,27.19,22.53
5.5,-72.5,2022,5,19,7.49,2.67,92.87,21.18,16.39
6.5,-72.5,2022,5,19,7.74,4.3,81.84,17.9,8.01
2.5,-72.5,2022,5,20,7.04,3.73,90.46,26.2,21.47
3.5,-72.5,2022,5,20,7.0,3.8,90.7,26.9,21.37
4.5,-72.5,2022,5,20,6.99,4.24,90.77,26.81,21.67
5.5,-72.5,2022,5,20,7.28,4.32,88.99,21.34,15.6
6.5,-72.5,2022,5,20,7.47,4.62,84.76,16.61,7.23
2.5,-72.5,2022,5,21,6.34,3.96,87.21,29.08,21.21
3.5,-72.5,2022,5,21,6.36,4.32,84.99,29.58,21.38
4.5,-72.5,2022,5,21,6.69,5.55,86.52,29.64,21.63
5.5,-72.5,2022,5,21,7.08,5.55,87.67,22.2,13.82
6.5,-72.5,2022,5,21,7.36,5.7,84.08,17.27,4.96
2.5,-72.5,2022,5,22,6.51,5.06,96.77,26.2,22.93
3.5,-72.5,2022,5,22,6.55,5.76,92.49,27.26,23.14
4.5,-72.5,2022,5,22,6.71,5.96,88.37,28.59,23.31
5.5,-72.5,2022,5,22,7.04,5.92,89.12,21.26,13.55
6.5,-72.5,2022,5,22,7.31,5.98,83.83,17.72,4.35
2.5,-72.5,2022,5,23,6.66,4.97,94.14,27.95,22.33
3.5,-72.5,2022,5,23,6.66,4.34,91.28,28.49,22.47
4.5,-72.5,2022,5,23,6.8,4.19,89.89,28.7,22.66
5.5,-72.5,2022,5,23,7.1,4.3,91.09,21.94,14.32
6.5,-72.5,2022,5,23,7.43,5.37,85.01,17.77,5.75
2.5,-72.5,2022,5,24,6.85,3.38,94.7,27.43,22.83
3.5,-72.5,2022,5,24,6.82,3.37,90.04,28.17,22.69
4.5,-72.5,2022,5,24,6.86,4.0,87.86,28.92,23.22
5.5,-72.5,2022,5,24,7.13,4.4,88.85,21.13,15.51
6.5,-72.5,2022,5,24,7.37,4.5,86.55,16.2,7.77
2.5,-72.5,2022,5,25,6.68,4.08,94.86,26.62,22.46
3.5,-72.5,2022,5,25,6.68,2.88,86.11,29.27,22.52
4.5,-72.5,2022,5,25,6.68,2.65,82.66,29.8,23.32
5.5,-72.5,2022,5,25,6.99,3.57,89.04,22.06,16.31
6.5,-72.5,2022,5,25,7.32,3.53,86.52,16.71,8.08
2.5,-72.5,2022,5,26,6.94,3.58,96.4,26.81,22.61
3.5,-72.5,2022,5,26,6.91,3.25,89.4,28.58,22.83
4.5,-72.5,2022,5,26,6.76,4.04,87.12,28.77,23.49
5.5,-72.5,2022,5,26,7.03,4.08,90.24,20.84,15.37
6.5,-72.5,2022,5,26,7.1,3.74,87.3,14.81,7.81
2.5,-72.5,2022,5,27,6.79,5.09,90.89,27.35,21.33
3.5,-72.5,2022,5,27,6.83,4.89,86.48,27.87,20.15
4.5,-72.5,2022,5,27,6.82,4.46,84.15,28.21,21.69
5.5,-72.5,2022,5,27,7.16,4.12,88.4,19.89,14.2
6.5,-72.5,2022,5,27,7.26,3.84,87.04,14.27,5.74
2.5,-72.5,2022,5,28,6.73,4.51,92.09,27.22,20.71
3.5,-72.5,2022,5,28,6.68,5.38,87.41,28.49,21.16
4.5,-72.5,2022,5,28,6.55,5.56,84.08,28.55,21.78
5.5,-72.5,2022,5,28,6.87,4.69,89.19,20.27,13.85
6.5,-72.5,2022,5,28,7.46,4.62,85.59,15.92,6.11
2.5,-72.5,2022,5,29,6.68,4.77,91.05,28.01,21.28
3.5,-72.5,2022,5,29,6.71,4.62,86.25,29.35,21.56
4.5,-72.5,2022,5,29,6.44,4.43,83.35,29.64,22.05
5.5,-72.5,2022,5,29,6.72,4.22,83.99,21.91,14.42
6.5,-72.5,2022,5,29,7.36,4.49,82.5,16.78,3.69
2.5,-72.5,2022,5,30,6.75,4.79,94.51,27.71,22.41
3.5,-72.5,2022,5,30,6.77,4.17,89.65,28.42,22.63
4.5,-72.5,2022,5,30,6.67,3.62,86.35,29.13,22.8
5.5,-72.5,2022,5,30,7.03,3.33,89.32,21.98,15.15
6.5,-72.5,2022,5,30,7.4,4.12,87.18,16.74,6.15
2.5,-72.5,2022,5,31,6.78,5.12,93.45,27.85,23.07
3.5,-72.5,2022,5,31,6.81,3.74,89.77,28.13,23.13
4.5,-72.5,2022,5,31,6.72,4.44,92.55,26.76,23.64
5.5,-72.5,2022,5,31,7.02,4.45,89.87,21.13,15.77
6.5,-72.5,2022,5,31,7.5,4.71,86.82,15.75,6.64
2.5,-72.5,2022,6,1,6.61,4.33,91.4,27.78,22.67
3.5,-72.5,2022,6,1,6.67,4.46,87.84,27.73,22.85
4.5,-72.5,2022,6,1,6.77,5.24,87.95,27.37,23.17
5.5,-72.5,2022,6,1,7.19,5.62,86.09,21.98,15.27
6.5,-72.5,2022,6,1,7.59,5.39,75.89,17.63,4.47
2.5,-72.5,2022,6,2,6.68,4.78,91.83,28.02,22.2
3.5,-72.5,2022,6,2,6.74,4.43,87.04,29.0,21.52
4.5,-72.5,2022,6,2,6.94,3.89,81.8,29.14,22.36
5.5,-72.5,2022,6,2,7.34,4.98,85.67,22.54,15.78
